ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_q25,ndvi_q75,evi_mean,evi_std,evi_min,evi_max,evi_q25,evi_q75,savi_mean,savi_std,savi_min,savi_max,savi_q25,savi_q75,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_q25,ndwi_q75,ci_mean,ci_std,ci_min,ci_max,ci_q25,ci_q75,label,label_name,yield
0.6739188491876603,0.03481386789093172,0.6042911134057969,0.7435465849695237,0.650593557700736,0.6972441406745846,0.5452627991070779,0.027851094312745378,0.4895606104815871,0.6009649877325687,0.5266025659175385,0.5639230322966172,0.6227849950661679,0.031332481101838554,0.5601200328624908,0.685449957269845,0.601792232727936,0.6437777574043998,0.31397343616689855,0.04090931317527976,0.23215480981633901,0.3957920625174581,0.2865641963394611,0.34138267599433597,6.282355145850692,0.2282623055075649,5.825830534835562,6.738879756865822,6.129419401160624,6.43529089054076,0,Healthy,8.10167650697638
0.46618371404899567,0.04722699421778279,0.3717297256134301,0.5606377024845612,0.4345416279230812,0.4978258001749101,0.3543825693468292,0.037781595374226234,0.27881937859837674,0.4299457600952817,0.32906890044609766,0.37969623824756077,0.4200795841139783,0.04250429479600452,0.33507099452196926,0.5050881737059874,0.39160170660065524,0.4485574616273013,-0.39057124429397977,0.029971689165954996,-0.45051462262588976,-0.3306278659620698,-0.4106522760351696,-0.3704902125527899,3.772820822527561,0.22311487691068893,3.326591068706183,4.2190505763489385,3.6233338549973992,3.922307790057723,1,Water Stress,6.388877846357621
0.43431972482374337,0.044243611386932516,0.34583250204987837,0.5228069475976084,0.4046765051944986,0.46396294445298814,0.31357790858439516,0.03539488910954602,0.2427881303653031,0.3843676868034872,0.2898633328809993,0.337292484287791,0.4166696114819234,0.03981925024823926,0.33703111098544486,0.4963081119784019,0.3899907138156031,0.4433485091482437,0.023093972948637898,0.04533615026041694,-0.06757832757219598,0.11376627346947177,-0.0072812477258414506,0.05346919362311725,1.089751452913768,0.3614381770563153,0.36687509880113733,1.8126278070263986,0.8475878742860367,1.3319150315414992,2,Nitrogen Deficiency,7.009180192247786
0.38731401177720715,0.07908020849831182,0.2291535947805835,0.5454744287738308,0.3343302720833382,0.4402977514710761,0.340595224938172,0.06326416679864946,0.2140668913408731,0.46712355853547094,0.2982082331830769,0.38298221669326715,0.372348088594896,0.07117218764848064,0.2300037132979347,0.5146924638918573,0.324662722870414,0.420033454319378,0.27851179969799555,0.02440207698110707,0.22970764573578142,0.3273159536602097,0.26216240812065383,0.2948611912753373,3.078684483831301,0.16838054876258252,2.7419233863061363,3.415445581356466,2.965869516160371,3.1914994515022315,3,Disease,4.567769471565641
0.2672426578660487,0.02666323431412191,0.21391618923780492,0.32056912649429253,0.24937829087558705,0.2851070248565104,0.21486885655059557,0.02133058745129753,0.17220768164800052,0.25753003145319064,0.20057736295822623,0.2291603501429649,0.2355630522683706,0.02399691088270972,0.18756923050295116,0.28355687403379004,0.21948512197695508,0.2516409825597861,-0.06963470837182828,0.024794614693347313,-0.11922393775852291,-0.020045478985133654,-0.08624710021637098,-0.053022316527285576,0.20556170442495258,0.20128455142108842,0.0,0.6081308072671294,0.07070105497282334,0.34042235387708186,4,Severe Stress,3.0744013486075423
0.7146405864041511,0.048873418848263336,0.6168937487076244,0.8123874241006778,0.6818953957758146,0.7473857770324875,0.5580754293612502,0.03909873507861067,0.47987795920402887,0.6362728995184715,0.531879276858581,0.5842715818639194,0.6714834527269936,0.043986076963437,0.5835112988001196,0.7594556066538676,0.6420127811614909,0.7009541242924964,0.2556371865230098,0.030071291833014567,0.19549460285698067,0.31577977018903897,0.23548942099489006,0.2757849520511296,6.109056876685534,0.24917455176771566,5.610707773150103,6.607405980220965,5.942109927001164,6.276003826369903,0,Healthy,9.203513239267078
0.4927260741566201,0.028359393927098346,0.4360072863024234,0.5494448620108168,0.47372528022546423,0.511726868087776,0.39444876164818227,0.022687515141678678,0.3490737313648249,0.43982379193153964,0.37924812650325757,0.40964939679310697,0.4165421918159575,0.025523454534388514,0.36549528274718046,0.4675891008847345,0.3994414772779172,0.43364290635399777,-0.3889339157936402,0.05633063543866615,-0.5015951866709725,-0.2762726449163079,-0.4266754415375465,-0.35119239004973385,3.7191286679597937,0.17186856720009175,3.3753915335596103,4.062865802359977,3.6039767279357324,3.834280607983855,1,Water Stress,4.862237180228058
0.47341791404163447,0.02712912631977199,0.4191596614020905,0.5276761666811784,0.4552413994073872,0.4915944286758817,0.3959478859738954,0.021703301055817595,0.35254128386226025,0.43935448808553057,0.3814066742664976,0.4104890976812932,0.4417732995571941,0.024416213687794792,0.3929408721816045,0.49060572693278365,0.42541443638637155,0.4581321627280166,0.2956951362331802,0.04912865394447438,0.19743782834423146,0.393952444122129,0.2627789380903824,0.32861133437597806,1.0420552715115003,0.210334939815776,0.6213853918799483,1.4627251511430523,0.9011308618349304,1.1829796811880704,2,Nitrogen Deficiency,6.580764576483949
0.476705942152179,0.07119111062399125,0.3343237209041965,0.6190881634001615,0.42900789803410483,0.5244039862702531,0.41489500328066703,0.056952888499193,0.30098922628228103,0.5288007802790531,0.3767365679862077,0.45305343857512637,0.41828215183526524,0.06407199956159212,0.290138152712081,0.5464261509584495,0.3753539121289985,0.461210391541532,0.20715493681495167,0.021631005662190558,0.16389292549057055,0.2504169481393328,0.192662163021284,0.22164771060861935,2.1805795401088166,0.2772678829564726,1.6260437741958715,2.7351153060217617,1.99481005852798,2.366349021689653,3,Disease,5.193910904605707
0.1229858092070141,0.04072813214307398,0.041529544920866135,0.20444207349316207,0.09569796067115453,0.15027365774287368,0.11290592640655628,0.03258250571445919,0.0477409149776379,0.17807093783547467,0.09107564757786862,0.13473620523524393,0.09114921402661219,0.036655318928766584,0.017838576169079023,0.16445985188414536,0.06659015034433857,0.11570827770888581,-0.2439534708503595,0.03546941385202149,-0.3148922985544025,-0.17301464314631654,-0.2677179781312139,-0.2201889635695051,0.3811966201583504,0.38101899662102046,0.0,1.1432346134003912,0.12591389242226664,0.6364793478944342,4,Severe Stress,1.3025460771211852
0.7182132702100517,0.03979952138102537,0.6386142274480009,0.7978123129721024,0.6915475908847647,0.7448789495353386,0.6123045515061395,0.0318396171048203,0.5486253172964989,0.6759837857157801,0.5909720080459099,0.6336370949663691,0.6318684408519558,0.03581956924292283,0.5602293023661101,0.7035075793378015,0.6078693294591975,0.6558675522447142,0.13404205637217673,0.052688888008048634,0.028664280356079458,0.239419832388274,0.09874050140678414,0.1693436113375693,6.774080854835688,0.26656024347983875,6.240960367876011,7.307201341795365,6.5954854917041965,6.95267621796718,0,Healthy,10.118602313424025
0.48627784363506776,0.03017089373146102,0.4259360561721457,0.5466196310979898,0.4660633448349889,0.5064923424351466,0.4290640806243873,0.024136714985168818,0.38079065065404966,0.4773375105947249,0.4128924815843242,0.4452356796644504,0.44563614670795704,0.02715380435831492,0.3913285379913272,0.49994375542458686,0.42744309778788603,0.46382919562802805,-0.3720691696582302,0.03396838298450643,-0.4400059356272431,-0.30413240368921735,-0.39482798625784954,-0.3493103530586109,4.294431515906654,0.31778670366107187,3.6588581085845098,4.930004923228798,4.081514424453736,4.507348607359572,1,Water Stress,6.742775649881443
0.5330629636397677,0.04695662565581238,0.4391497123281429,0.6269762149513924,0.5016020244503734,0.564523902829162,0.384864367411319,0.0375653005246499,0.3097337663620192,0.4599949684606188,0.3596956160598036,0.41003311876283444,0.4594543901214677,0.04226096309023114,0.37493246394100543,0.54397631630193,0.43113954485101286,0.4877692353919226,0.23396266375728714,0.044257162386383594,0.14544833898451995,0.32247698853005435,0.20431036495841012,0.2636149625561641,1.442031646154288,0.1027591154849889,1.23651341518431,1.6475498771242658,1.3731830387793453,1.5108802535292305,2,Nitrogen Deficiency,5.25367885716508
0.4827003538216112,0.09911767557015602,0.28446500268129915,0.6809357049619232,0.41629151118960667,0.5491091964536158,0.3910336619939476,0.07929414045612482,0.232445381081698,0.5496219429061973,0.337906587888344,0.44416073609955126,0.44594403030101165,0.08920590801314042,0.26753221427473084,0.6243558463272925,0.38617607193220754,0.5057119886698157,0.10101231676924374,0.02897077237842239,0.043070772012398964,0.15895386152608854,0.08160189927570075,0.12042273426278674,2.321616102834997,0.3136537664042608,1.6943085700264755,2.948923635643519,2.1114680793441423,2.531764126325852,3,Disease,4.093122718742
0.17857194566866819,0.03704925810006415,0.10447342946853988,0.2526704618687965,0.1537489427416252,0.20339494859571117,0.17777989758435236,0.029639406480051325,0.11850108462424971,0.23705871054445501,0.15792149524271798,0.19763829992598675,0.17017152463982196,0.03334433229005774,0.10348286005970649,0.23686018921993746,0.14783082200548328,0.19251222727416065,-0.12675429744098793,0.023746990713123698,-0.17424827886723532,-0.07926031601474054,-0.14266478121878082,-0.11084381366319505,0.7197063192377717,0.2103147409178301,0.29907683740211155,1.140335801073432,0.5787954428228256,0.8606171956527179,4,Severe Stress,1.583445208899796
0.6987979286758167,0.04384433910624945,0.6111092504633178,0.7864866068883156,0.6694222214746296,0.7281736358770038,0.5982429984583647,0.03507547128499956,0.5280920558883656,0.6683939410283638,0.574742432697415,0.6217435642193144,0.6367864533680708,0.039459905195624506,0.5578666429768218,0.7157062637593199,0.6103483168870024,0.6632245898491392,0.39190316642573375,0.04010548372420768,0.31169219897731837,0.47211413387414913,0.3650324923305146,0.4187738405209529,5.179293174000281,0.27307116538790777,4.633150843224466,5.7254355047760965,4.996335493190383,5.3622508548101795,0,Healthy,9.970070775275456
0.47928644816970667,0.02531332038221147,0.42865980740528375,0.5299130889341296,0.46232652351362497,0.4962463728257884,0.33586075517891073,0.02025065630576918,0.29535944256737234,0.3763620677904491,0.32229281545404537,0.3494286949037761,0.44008614110716604,0.022781988343990325,0.3945221644191854,0.48565011779514666,0.42482220891669253,0.45535007329763955,-0.1832643654215484,0.05761834337411656,-0.2985010521697815,-0.06802767867331527,-0.2218686554822065,-0.1446600753608903,3.0615447248817116,0.3861785731007763,2.289187578680159,3.833901871083264,2.8028050809041916,3.3202843688592316,1,Water Stress,6.787160975551121
0.4555238050383167,0.04890859931267759,0.3577066064129615,0.5533410036636719,0.4227550434988227,0.48829256657781067,0.35723745886238484,0.03912687945014207,0.2789836999621007,0.43549121776266897,0.33102244963078964,0.38345246809398004,0.4379707136771052,0.044017739381409834,0.3499352349142856,0.5260061924399249,0.4084788282915606,0.4674625990626498,0.004636984958660229,0.05412037821869439,-0.10360377147872855,0.11287774139604902,-0.031623668447865017,0.04089763836518548,1.7283185625877255,0.18833466762087572,1.3516492273459741,2.104987897829477,1.6021343352817388,1.8545027898937123,2,Nitrogen Deficiency,5.962744321504813
0.5202273343033714,0.10176178780049838,0.31670375870237466,0.7237509099043682,0.45204693647703753,0.5884077321297053,0.42186199368853217,0.0814094302403987,0.25904313320773475,0.5846808541693296,0.367317675427465,0.4764063119495993,0.4943738873226811,0.09158560902044854,0.31120266928178403,0.6775451053635781,0.43301152927898057,0.5557362453663817,0.16338440103125554,0.0428024468035746,0.07777950742410634,0.24898929463840475,0.13470676167286055,0.19206204038965052,2.338985493372185,0.12915294813123057,2.080679597109724,2.597291389634646,2.2524530181242604,2.4255179686201096,3,Disease,5.037518066747925
0.2982096930187674,0.04091047222985804,0.2163887485590513,0.3800306374784834,0.2707996766247625,0.32561970941277224,0.27630506160780943,0.03272837778388643,0.21084830604003657,0.3417618171755823,0.2543770484926055,0.29823307472301336,0.28283484078214294,0.036819425006872235,0.20919599076839845,0.3564736907958874,0.2581658260275385,0.30750385553674736,-0.429957992381738,0.048099363359484365,-0.5261567191007067,-0.33375926566276926,-0.4621845658325925,-0.3977314189308835,0.6146637218909894,0.20784734536592658,0.19896903115913622,1.0303584126228427,0.4754060004958186,0.7539214432861602,4,Severe Stress,1.6459020573818854
0.8118722310957027,0.03504548884061599,0.7417812534144708,0.8819632087769347,0.78839175357249,0.8353527086189154,0.6908218401322093,0.028036391072492797,0.6347490579872237,0.7468946222771948,0.6720374581136391,0.7096062221507794,0.7313655519177887,0.031540939956554395,0.66828367200468,0.7944474318308975,0.7102331221468973,0.7524979816886802,0.34303401840375425,0.051931807158671,0.23917040408641224,0.4468976327210963,0.3082397076074447,0.3778283292000638,6.601216955740311,0.29498917923332957,6.0112385972736515,7.19119531420697,6.40357420565398,6.798859705826642,0,Healthy,10.807867509030814
0.5693689004154151,0.037348404229885224,0.49467209195564465,0.6440657088751855,0.544345469581392,0.5943923312494382,0.4430534155963265,0.02987872338390818,0.38329596882851014,0.5028108623641429,0.423034670929108,0.463072160263545,0.4880709267643258,0.0336135638068967,0.4208437991505324,0.5552980543781192,0.465549839013705,0.5105920145149466,-0.13299839745473008,0.021437690951869683,-0.17587377935846943,-0.09012301555099071,-0.14736165039248278,-0.11863514451697739,3.1759903137030716,0.23967940543973806,2.6966315028235956,3.6553491245825476,3.0154051120584473,3.336575515347696,1,Water Stress,5.856611586768942
0.44298118781924267,0.030805719242337888,0.3813697493345669,0.5045926263039184,0.42234135592687627,0.4636210197116091,0.30811976913031563,0.024644575393870313,0.25883061834257504,0.35740891991805623,0.2916079036164225,0.32463163464420874,0.4180391026768979,0.0277251473181041,0.3625888080406897,0.47348939731310613,0.3994632539737682,0.43661495138002765,0.17724997817070323,0.02508242050607539,0.12708513715855246,0.227414819182854,0.16044475643163272,0.19405519990977374,0.8305002499390495,0.25667297801644134,0.3171542939061668,1.343846205971932,0.6585293546680338,1.0024711452100652,2,Nitrogen Deficiency,6.9249838827465275
0.39316420549936865,0.0924381072966064,0.20828799090615585,0.5780404200925815,0.33123067361064235,0.45509773738809495,0.2696995365163557,0.07395048583728513,0.12179856484178544,0.417600508190926,0.22015271100537465,0.31924636202733675,0.3557290628435207,0.08319429656694576,0.18934046970962917,0.5221176559774122,0.29998888414366703,0.41146924154337433,0.22457809516380006,0.04549719605992826,0.13358370304394354,0.3155724872836566,0.19409497380364812,0.255061216523952,2.170694929987536,0.3178274001167985,1.535040129753939,2.806349730221133,1.957750571909281,2.383639288065791,3,Disease,5.939630198656337
0.21293406269421516,0.02235369144026798,0.1682266798136792,0.2576414455747511,0.19795708942923562,0.2279110359591947,0.14743047528157954,0.017882953152214384,0.11166456897715077,0.18319638158600832,0.13544889666959592,0.15941205389356317,0.18797894166713183,0.020118322296241182,0.14774229707464948,0.2282155862596142,0.17449966572865025,0.20145821760561342,-0.338521763529377,0.0210140297366183,-0.38054982300261364,-0.2964937040561404,-0.35260116345291126,-0.3244423636058428,0.8361489558149631,0.3887945244033776,0.0585599070082079,1.6137380046217182,0.5756566244647001,1.096641287165226,4,Severe Stress,2.839156265126853
0.7891948412187396,0.036476799941183614,0.7162412413363723,0.8621484411011069,0.7647553852581466,0.8136342971793327,0.5969995772421004,0.02918143995294689,0.5386366973362067,0.6553624571479941,0.577448012473626,0.6165511420105748,0.6952899309867413,0.032829119947065256,0.6296316910926107,0.7609481708808719,0.6732944206222076,0.717285441351275,0.222685883324281,0.04858383690800249,0.12551820950827602,0.31985355714028596,0.19013471259591933,0.2552370540526427,4.519882960212537,0.2980592130153194,3.923764534181898,5.116001386243176,4.320183287492273,4.719582632932801,0,Healthy,9.119735587783772
0.5932297920994791,0.027431929685034724,0.5383659327294097,0.6480936514695486,0.5748503992105058,0.6116091849884524,0.48575590830301857,0.02194554374802778,0.441864820806963,0.5296469957990741,0.47105239399183996,0.5004594226141972,0.5290828166351986,0.024688736716531254,0.4797053432021361,0.5784602900682612,0.5125413630351227,0.5456242702352746,-0.17863092499126942,0.03423890714605046,-0.24710873928337035,-0.1101531106991685,-0.20157099277912324,-0.1556908572034156,3.608708105022801,0.32735383313931077,2.9540004387441794,4.263415771301423,3.389381036819463,3.8280351732261395,1,Water Stress,4.5359837215743894
0.4174108960760375,0.03422521487261976,0.34896046633079797,0.485861325821277,0.39448000211138223,0.44034179004069274,0.36947477526193073,0.027380171898095808,0.31471443146573913,0.42423511905812233,0.35113006009020653,0.38781949043365493,0.38788927803123513,0.030802693385357783,0.32628389126051954,0.4494946648019507,0.36725147346304543,0.40852708259942483,0.013800792606525824,0.02391336642604006,-0.0340259402455543,0.06162752545860594,-0.002221162898921018,0.029822748111972663,0.8407288023189702,0.24748476253504972,0.34575927724887073,1.3356983273890697,0.6749140114204868,1.0065435932174536,2,Nitrogen Deficiency,6.183679426951414
0.384640373982003,0.06271824058632267,0.2592038928093577,0.5100768551546484,0.3426191527891668,0.4266615951748392,0.3192973089908241,0.05017459246905814,0.2189481240527078,0.4196464939289404,0.28568033203655513,0.35291428594509305,0.35428195563586135,0.0564464165276904,0.24138912258048056,0.4671747886912421,0.31646285656230877,0.3921010547094139,0.18677032984759462,0.03498450458505885,0.11680132067747692,0.2567393390177123,0.16333071177560518,0.21020994791958406,2.797009468794747,0.28775797471427095,2.2214935193662053,3.372525418223289,2.6042116257361854,2.989807311853309,3,Disease,4.757840646450219
0.274168171413898,0.020795339316248655,0.23257749278140066,0.3157588500463953,0.2602352940720114,0.2881010487557846,0.17639141187116136,0.016636271452998924,0.14311886896516351,0.2096639547771592,0.16524510999765207,0.18753771374467065,0.25529651096488715,0.01871580538462379,0.21786490019563956,0.2927281217341347,0.2427569213571892,0.2678361005725851,-0.1706531841905275,0.04343102325093853,-0.25751523069240456,-0.08379113768865043,-0.1997519697686563,-0.14155439861239869,0.3303475416651438,0.38206907242748733,0.0,1.0944856865201185,0.07436126313872726,0.5863338201915603,4,Severe Stress,2.2660431913269337
0.7276339852413044,0.03158307913402323,0.6644678269732579,0.7908001435093509,0.7064733222215088,0.7487946482611,0.5866688671246371,0.025266463307218587,0.5361359405101999,0.6372017937390743,0.5697403367088006,0.6035973975404735,0.6813584752437656,0.02842477122062091,0.6245089328025237,0.7382080176850074,0.6623138785259496,0.7004030719615816,0.292986465532706,0.05844762255295656,0.1760912204267929,0.4098817106386191,0.2538265584222251,0.3321463726431869,5.37475867147455,0.3716051925868191,4.631548286300911,6.117969056648188,5.125783192441381,5.623734150507718,0,Healthy,8.783164539157186
0.46040419513127484,0.02213565945380687,0.41613287622366113,0.5046755140388886,0.4455733032972242,0.47523508696532546,0.3277676521806127,0.017708527563045497,0.2923505970545217,0.3631847073067037,0.3159029387133722,0.3396323656478532,0.42534418202312874,0.01992209350842618,0.38549999500627635,0.4651883690399811,0.4119963793724832,0.4386919846737743,-0.36976659958677205,0.03275902521175045,-0.43528465001027294,-0.30424854916327115,-0.39171514647864486,-0.34781805269489924,2.5364436513030997,0.3534625932908364,1.8295184647214269,3.2433688378847725,2.299623713798239,2.77326358880796,1,Water Stress,4.558179839339565
0.5221702723883404,0.046324160405811596,0.42952195157671713,0.6148185931999636,0.4911330849164466,0.5532074598602341,0.4374099344470873,0.037059328324649275,0.36329127779778875,0.5115285910963858,0.4125801844695723,0.46223968442460234,0.47768981595629934,0.04169174436523044,0.39430632722583847,0.5610733046867602,0.44975634723159497,0.5056232846810037,0.08455643243201998,0.049402841752155424,-0.014249251072290872,0.18336211593633084,0.05145652845807584,0.11765633640596411,0.9181648276216563,0.34104427911545465,0.236076269390747,1.6002533858525656,0.6896651606143016,1.146664494629011,2,Nitrogen Deficiency,5.705086431428266
0.3854879087559446,0.08232108514756699,0.2208457384608106,0.5501300790510786,0.3303327817070747,0.44064303580481445,0.357440841204823,0.0658568681180536,0.2257271049687158,0.48915457744093016,0.3133167395657271,0.4015649428439189,0.34169617849503575,0.07408897663281029,0.19351822522941517,0.4898741317606563,0.29205656415105286,0.39133579283901865,0.25012295032817167,0.05105651842967987,0.14800991346881193,0.3522359871875314,0.21591508298028617,0.28433081767605717,3.6136694785345282,0.20224106207590536,3.2091873543827174,4.018151602686339,3.478167966943672,3.7491709901253847,3,Disease,5.826893314008911
0.2745142953317421,0.047076587200387,0.1803611209309681,0.3686674697325161,0.2429729819074828,0.3060556087560014,0.24506572367386192,0.037661269760309604,0.16974318415324272,0.3203882631944811,0.2198326729344545,0.2702987744132694,0.22325029792872386,0.0423689284803483,0.13851244096802726,0.30798815488942044,0.1948631158468905,0.25163748001055725,-0.2855029863124908,0.040210094897914286,-0.36592317610831937,-0.20508279651666225,-0.3124437498940934,-0.25856222273088825,0.800696854233198,0.3479372398323225,0.10482237456855303,1.496571333897843,0.567578903545542,1.0338148049208542,4,Severe Stress,1.704109122267346
0.8291046456992401,0.029579409127712446,0.7699458274438152,0.888263463954665,0.8092864415836728,0.8489228498148075,0.7038219142013185,0.02366352730216996,0.6564948595969785,0.7511489688056584,0.6879673509088646,0.7196764774937723,0.7216713817364842,0.026621468214941203,0.6684284453066017,0.7749143181663666,0.7038349980324735,0.7395077654404948,0.21676050362024896,0.05800247868203219,0.10075554625618457,0.33276546098431337,0.1778988429032874,0.2556221643372105,4.032512954440895,0.38518214408126683,3.262148666278361,4.8028772426034285,3.774440917906446,4.2905849909753435,0,Healthy,10.293751552493145
0.5447755818254699,0.0425712358831304,0.45963311005920915,0.6299180535917307,0.5162528537837725,0.5732983098671673,0.41868691999736757,0.034056988706504324,0.3505729425843589,0.48680089741037624,0.39586873756400964,0.4415051024307255,0.5006491310075453,0.03831411229481736,0.42402090641791057,0.57727735559718,0.4749786757700176,0.5263195862450729,-0.2654663434065041,0.05166316174903393,-0.36879266690457196,-0.16214001990843624,-0.30008066177835685,-0.23085202503465135,3.086421543396129,0.3368854428383662,2.4126506577193965,3.7601924290728617,2.8607082966944235,3.3121347900978346,1,Water Stress,4.728015257621726
